ID;Start;End;Experience
116713;1995-09-13;1997-06-30;140
115464;1991-06-11;1993-03-31;2400
116712;1995-07-11;1997-04-30;140
115984;1996-07-09;1998-04-30;846
116709;1996-03-26;1998-01-15;140
115845;1991-10-01;1993-07-26;780
116232;2001-09-19;2003-07-15;189
116073;2014-08-05;2016-05-31;842
114953;1998-02-02;1999-11-30;900
116236;2004-11-02;2006-08-31;780
116449;2007-07-03;2009-04-30;600
110673;2015-09-16;2017-07-15;5658
113710;2014-04-01;2016-01-29;152
117442;2015-02-24;2016-12-23;2846
115864;2007-05-01;2009-02-28;487
116414;2002-04-01;2004-01-31;202
115126;1991-03-01;1992-12-31;820
115601;2009-07-13;2011-05-15;865
117442;2012-11-01;2014-09-03;943
117442;2010-11-08;2012-09-10;257
113473;2014-11-26;2016-09-30;333
117442;2013-01-09;2014-11-15;524
113823;2017-11-06;2019-09-15;3682
117442;2014-07-07;2016-05-15;100
114113;2013-10-21;2015-08-31;140
114671;1996-10-21;1998-08-31;183
116087;2015-07-06;2017-05-15;987
113998;2019-02-04;2020-12-15;8464
115485;2007-02-20;2008-12-31;820
116270;2003-01-01;2004-11-12;1145
115871;1997-09-01;1999-07-15;205
113139;2010-08-17;2012-06-30;6239
113837;2018-01-16;2019-11-30;821
114046;2018-09-17;2020-07-31;864
113652;2002-09-16;2004-07-31;899
114531;2007-07-17;2009-05-31;385
117442;2008-09-15;2010-07-31;776
116306;2004-07-14;2006-05-31;0
114310;2016-09-12;2018-07-31;450
113883;2014-10-13;2016-08-31;0
114990;1997-06-11;1999-04-30;920
115229;2004-07-12;2006-05-31;990
115046;1999-07-27;2001-06-15;22
110806;2017-10-09;2019-08-31;0
117442;2013-02-06;2014-12-31;0
117442;2017-06-06;2019-04-30;979
115675;1998-07-06;2000-05-31;118
116418;2003-10-06;2005-08-31;206
116421;2004-10-05;2006-08-31;780
117442;2010-09-20;2012-08-15;0
117442;2016-05-11;2018-04-06;203
113247;2014-10-20;2016-09-15;860
113412;2011-12-05;2013-10-31;91
113448;2011-09-19;2013-08-15;455
113593;2011-08-03;2013-06-30;2036
114379;2010-11-03;2012-09-30;210
115032;1994-02-01;1995-12-31;840
116649;1996-09-01;1998-07-31;640
113259;2011-05-17;2013-04-15;201
114068;2011-08-16;2013-07-15;140
115926;2012-01-16;2013-12-15;3000
115271;1990-05-01;1992-03-31;874
117442;2011-06-15;2013-05-15;90
114658;1993-07-14;1995-06-15;100
116223;2006-05-15;2008-04-15;189
116548;2008-01-14;2009-12-15;723
117442;2018-01-11;2019-12-13;811
114219;2017-09-12;2019-08-15;100
113531;1990-06-12;1992-05-15;0
115219;1998-07-13;2000-06-15;434
117442;2013-11-11;2015-10-15;203
117442;2012-08-20;2014-07-31;174
113246;2014-10-20;2016-09-30;577
113428;2014-08-04;2016-07-15;0
113780;2016-05-18;2018-04-30;0
114220;2017-09-18;2019-08-31;380
115790;2006-12-04;2008-11-15;102
115162;1989-06-01;1991-05-15;240
115863;2006-05-03;2008-04-15;487
117442;2004-06-01;2006-05-15;380
116132;2004-08-16;2006-07-31;1182
113897;2016-08-04;2018-07-20;1523
115094;1998-07-15;2000-06-30;0
113372;2014-07-14;2016-06-30;0
115412;2005-08-22;2007-08-10;380
117442;2005-09-12;2007-08-31;430
115957;2001-09-11;2003-08-31;865
113230;2012-09-10;2014-08-31;91
114382;2011-02-11;2013-01-31;210
114222;2017-10-23;2019-10-15;380
115636;2014-09-08;2016-08-31;1013
116050;2010-09-08;2012-08-31;240
112896;2013-05-06;2015-04-30;496
115250;2004-07-06;2006-06-30;2190
116430;2001-03-06;2003-02-28;102
112973;2018-08-06;2020-07-31;785
113501;2007-09-10;2009-09-04;90
113663;2007-06-04;2009-05-29;727
115365;2004-07-05;2006-06-30;803
114475;2016-08-02;2018-07-31;150
114709;2007-09-18;2009-09-15;95
114999;2001-10-16;2003-10-15;850
116281;1996-01-17;1998-01-15;1456
114897;1999-02-01;2001-01-31;830
117442;2011-10-01;2013-09-30;208
117442;2014-09-15;2016-09-15;171
114119;2014-10-13;2016-10-14;458
113414;2012-02-13;2014-02-15;0
117442;2005-09-12;2007-09-15;500
113343;2000-12-11;2002-12-15;323
115028;1991-07-09;1993-07-15;920
115173;1994-02-08;1996-02-15;1003
116580;2008-04-08;2010-04-15;800
114063;2010-08-24;2012-08-31;95
113826;2015-09-07;2017-09-15;2038
114026;2016-02-08;2018-02-16;3032
112936;2016-06-20;2018-06-30;0
115805;2005-04-05;2007-04-15;765
114301;2018-09-04;2020-09-15;90
114948;1995-09-19;1997-09-30;800
116265;2004-06-01;2006-06-15;490
117442;2014-08-18;2016-08-31;234
113872;2018-07-17;2020-07-31;0
116503;2001-07-16;2003-07-31;820
117442;2011-02-01;2013-02-15;4812
113407;2011-08-16;2013-08-31;2150
114726;2001-10-15;2003-10-31;560
116104;2002-10-15;2004-10-31;346
117442;2016-06-01;2018-06-18;1164
114756;1991-07-29;1993-08-15;90
117442;2011-09-13;2013-09-30;180
113431;2007-04-24;2009-05-15;689
113243;2014-04-07;2016-04-30;0
114623;1998-09-07;2000-09-30;130
116109;2004-07-07;2006-07-31;346
116133;2005-06-06;2007-06-30;217
113172;2015-07-06;2017-07-31;180
117442;2017-09-18;2019-10-15;123
116198;2005-01-18;2007-02-15;230
117442;2008-09-02;2010-09-30;264
113153;2013-08-01;2015-08-31;1245
114741;1986-09-01;1988-09-30;560
115191;1999-09-01;2001-09-30;780
116490;2008-10-01;2010-10-31;820
117442;2014-09-01;2016-09-30;2196
113201;2018-07-16;2020-08-15;0
113231;2012-09-25;2014-10-31;119
113671;2004-08-10;2006-09-15;345
116676;2008-07-21;2010-08-27;210
117442;2015-11-16;2017-12-22;270
117442;2011-01-10;2013-02-15;2555
116112;1997-06-23;1999-07-31;864
116569;2005-03-08;2007-04-15;750
117442;2014-04-07;2016-05-15;568
113792;2017-11-21;2019-12-31;0
110689;2018-02-19;2020-03-31;1760
115572;2008-08-18;2010-09-30;825
117442;2014-04-01;2016-05-13;180
113291;2015-02-16;2017-03-31;317
117442;2011-10-17;2013-11-30;1657
113486;2014-01-13;2016-02-29;2570
114558;2003-11-15;2005-12-31;300
115475;2005-01-12;2007-02-28;469
117442;2016-01-18;2018-03-05;270
114138;2017-03-27;2019-05-15;388
115635;2014-07-14;2016-08-31;1013
117442;2017-09-12;2019-10-31;781
114471;2016-05-11;2018-06-30;150
114432;2018-01-09;2020-02-29;2920
115195;2001-07-11;2003-08-31;908
116609;2003-09-29;2005-11-18;1500
115283;2000-05-23;2002-07-15;1200
116026;2012-08-08;2014-09-30;403
114292;2017-06-06;2019-07-31;4000
116574;2005-09-06;2007-10-31;744
117442;2008-07-07;2010-08-31;140
113182;2015-02-04;2017-03-31;0
117442;2015-02-04;2017-03-31;750
113771;2016-05-17;2018-07-13;0
117442;2015-07-06;2017-08-31;8000
116573;2005-07-19;2007-09-15;750
113697;2011-05-03;2013-06-30;179
114092;2015-02-01;2017-03-31;140
116646;2011-07-04;2013-08-31;830
113658;2004-08-16;2006-10-15;720
115453;2001-03-01;2003-04-30;1005
117442;2000-09-01;2002-10-31;172
114633;2002-09-01;2004-10-31;450
116085;2015-06-01;2017-07-31;987
116659;2003-01-14;2005-03-15;800
117442;2010-07-01;2012-08-31;0
114565;1998-04-27;2000-06-30;540
116402;2010-07-13;2012-09-15;0
114313;2017-10-10;2019-12-15;340
110694;2018-06-04;2020-08-10;1399
114862;2001-08-06;2003-10-15;1080
115466;1995-06-07;1997-08-15;2400
117442;2017-03-22;2019-05-31;143
115671;1997-07-21;1999-09-30;390
116368;2000-09-25;2002-12-06;0
115862;2005-07-19;2007-09-30;487
113654;2003-02-01;2005-04-15;94
110846;2016-02-15;2018-04-30;0
114161;2018-01-15;2020-03-31;180
113500;2009-06-15;2011-08-31;516
116343;2007-07-16;2009-09-30;180
114727;2002-05-29;2004-08-15;365
115350;1999-07-12;2001-09-30;830
116214;2007-04-11;2009-06-30;171
116216;2001-07-11;2003-09-30;171
115247;2003-09-10;2005-11-30;990
114389;2012-01-10;2014-04-02;4660
116211;2007-02-07;2009-04-30;171
117442;2011-10-10;2013-12-31;1583
117442;2014-01-07;2016-03-31;560
111005;2011-12-05;2014-02-28;210
116159;2005-02-02;2007-04-30;1286
114120;2014-10-20;2017-01-15;402
114277;2015-02-02;2017-04-30;430
115357;2000-07-04;2002-09-30;817
117442;2008-03-04;2010-05-31;100
115491;2008-03-03;2010-05-31;420
116320;2004-02-16;2006-05-15;320
113753;2014-03-03;2016-05-31;1058
113903;2017-01-16;2019-04-16;790
116108;2004-04-01;2006-06-30;346
116561;1989-10-17;1992-01-15;643
117442;2014-12-01;2017-02-28;202
113776;2017-03-01;2019-05-31;224
114023;2015-03-02;2017-05-31;0
117442;2015-01-14;2017-04-15;1816
117442;2011-01-24;2013-04-30;203
116468;1990-07-24;1992-10-31;995
117442;2015-12-21;2018-03-30;321
113113;2011-09-06;2013-12-15;518
114402;2014-07-07;2016-10-15;380
114180;2018-03-06;2020-06-15;114
115961;2015-01-19;2017-04-30;560
117442;2013-09-04;2015-12-15;240
110809;2018-03-19;2020-06-30;0
115299;2007-03-19;2009-06-30;1300
117442;2012-01-17;2014-04-30;6500
113681;2007-09-18;2009-12-31;1714
114629;2001-04-01;2003-07-15;290
115820;1997-12-01;2000-03-15;920
116301;2002-01-16;2004-04-30;965
115282;1998-09-01;2000-12-15;1200
114411;2015-09-16;2017-12-31;210
113842;2018-04-01;2020-07-17;0
113613;2013-01-09;2015-04-30;278
114628;2000-01-10;2002-04-30;290
114806;1994-04-12;1996-07-31;150
117442;2012-01-09;2014-04-30;180
115544;2010-08-10;2012-11-30;789
115625;2013-04-08;2015-07-31;410
116400;2010-05-10;2012-08-31;0
116582;2008-07-09;2010-10-31;740
115120;1990-02-06;1992-05-31;870
115150;1997-07-07;1999-10-31;150
115234;2000-03-21;2002-07-15;990
113933;2011-03-21;2013-07-15;90
111007;2012-01-18;2014-05-15;0
113095;2009-05-04;2011-08-31;0
116262;2008-06-03;2010-09-30;490
117442;2014-06-04;2016-09-30;278
115568;2007-07-03;2009-10-31;865
117442;2005-10-17;2008-02-15;380
117442;2014-04-02;2016-07-31;928
114688;1991-04-16;1993-08-15;410
115515;2004-10-01;2007-01-31;175
117442;2018-10-01;2021-01-31;192
113051;2018-05-14;2020-09-15;0
115379;2009-01-07;2011-05-13;450
113276;2013-01-23;2015-05-31;0
113605;2011-12-12;2014-04-18;624
113932;2011-02-08;2013-06-15;744
115542;2010-05-11;2012-09-15;789
116161;2006-11-08;2009-03-15;543
116619;2004-08-25;2006-12-31;700
115123;1990-09-06;1993-01-15;870
115835;2005-09-05;2008-01-15;1567
117442;2005-09-05;2008-01-15;1787
113547;2007-03-05;2009-07-15;0
114816;1998-10-06;2001-02-15;95
114033;2017-01-16;2019-05-31;6744
113942;2012-07-17;2014-11-30;1124
114773;2003-08-18;2005-12-31;100
116513;2004-03-01;2006-07-15;723
115167;1991-07-02;1993-11-15;1003
115933;2013-01-14;2015-05-31;934
117442;2014-04-01;2016-08-15;100
113144;2011-11-14;2014-03-31;212
115217;1997-07-14;1999-11-30;434
117442;2005-01-25;2007-06-15;90
114071;2012-01-09;2014-05-31;97
117442;2011-02-08;2013-06-30;244
117442;2016-08-10;2018-12-31;358
113202;2018-09-10;2021-01-31;691
113782;2016-05-09;2018-09-30;635
114899;2000-02-07;2002-06-30;150
115039;1997-04-08;1999-08-30;1000
117442;2011-05-10;2013-09-30;744
113972;2017-03-22;2019-08-15;1118
115713;2005-06-07;2007-10-31;5475
117442;2015-04-08;2017-08-31;266
114720;2000-10-01;2003-02-28;410
110842;2015-11-01;2018-03-31;0
113738;2013-01-15;2015-06-15;1045
114912;2000-03-01;2002-07-31;100
114985;1993-04-01;1995-08-31;920
114941;1991-07-01;1993-11-30;1500
116413;2002-03-01;2004-07-31;201
117442;2012-01-11;2014-06-15;1472
116385;2008-01-08;2010-06-15;376
116348;2008-01-22;2010-06-30;978
117442;2008-07-22;2010-12-31;415
116082;2015-05-06;2017-10-15;987
112931;2015-09-23;2018-03-05;908
112947;2015-10-19;2018-03-31;883
113679;2006-12-18;2009-05-31;91
115766;2012-01-17;2014-06-30;403
117442;2014-11-17;2017-04-30;805
115832;2002-11-01;2005-04-15;1567
115535;2008-01-15;2010-06-30;175
112933;2016-01-13;2018-06-30;347
117442;2018-07-16;2020-12-31;453
117442;1998-01-12;2000-06-30;200
113767;2016-01-11;2018-06-30;548
114200;2017-07-10;2019-12-31;400
114148;2016-08-08;2019-01-31;600
114693;2002-07-09;2004-12-31;210
115335;2006-11-21;2009-05-15;820
115707;2004-08-23;2007-02-15;183
114473;2016-09-12;2019-03-08;150
116330;2006-09-20;2009-03-15;0
110747;2015-10-05;2018-03-31;0
114103;2012-01-18;2014-07-15;730
113775;2017-02-01;2019-07-31;184
115620;2012-10-02;2015-03-31;383
116359;1996-09-01;1999-02-28;738
110683;2017-02-15;2019-08-15;0
110709;2016-10-01;2019-03-31;0
113958;2015-02-01;2017-07-31;0
115020;1988-12-01;1991-05-31;980
117442;2012-02-01;2014-07-31;1557
113721;2015-01-12;2017-07-12;0
114616;1997-07-02;1999-12-31;110
114841;1991-07-03;1993-12-31;740
115612;2011-08-16;2014-02-13;765
110740;2014-10-15;2017-04-15;2856
113364;2013-08-01;2016-01-31;0
114331;2017-07-03;2020-01-02;450
115243;2002-07-02;2004-12-31;990
115513;2004-03-16;2006-09-15;175
116602;2003-08-01;2006-01-31;1300
117442;2007-12-01;2010-06-02;381
116494;1995-10-23;1998-04-30;820
110691;2018-01-22;2020-07-31;2504
113976;2018-01-22;2020-07-31;1376
113839;2017-11-21;2020-05-31;182
114086;2014-06-23;2016-12-31;904
113099;2010-01-19;2012-07-31;966
110735;2014-07-21;2017-01-31;907
113257;2011-02-01;2013-08-15;0
113338;2014-05-19;2016-11-30;0
115263;2004-07-19;2007-01-31;2000
115367;2004-08-16;2007-02-28;800
115973;2004-08-16;2007-02-28;455
113637;2015-03-02;2017-09-15;334
113151;2013-04-15;2015-10-31;1668
116180;1998-07-01;2001-01-15;230
116604;2004-03-15;2006-09-30;1300
113298;2010-09-13;2013-03-31;102
114557;2003-10-13;2006-04-30;270
115312;2010-04-14;2012-10-31;1400
116371;2001-01-10;2003-07-30;700
115339;2007-03-13;2009-09-30;870
117442;2014-07-14;2017-01-31;670
115437;2008-03-11;2010-09-30;975
114093;2015-02-09;2017-08-31;140
114568;2003-10-13;2006-05-05;560
116329;2006-08-07;2009-02-28;0
117442;2007-10-22;2010-05-15;170
113530;1989-11-21;1992-06-15;0
114540;2008-08-20;2011-03-15;400
116058;2011-03-08;2013-09-30;240
115903;1995-09-05;1998-03-31;2890
113636;2015-01-19;2017-08-15;282
114593;2008-05-05;2010-11-30;114
114614;1995-09-04;1998-03-31;110
116254;2005-07-05;2008-01-31;758
117442;2004-07-20;2007-02-15;740
116514;2004-07-19;2007-02-15;723
113429;2014-10-01;2017-04-30;822
116142;2005-07-18;2008-02-15;850
116267;2005-05-17;2007-12-15;1456
117442;2013-09-16;2016-04-15;720
116658;1989-09-26;1992-04-30;800
114246;2016-08-08;2019-03-15;670
115407;2012-10-08;2015-05-15;380
114422;2016-05-09;2018-12-15;1180
114907;2005-05-09;2007-12-15;310
117442;2014-06-11;2017-01-16;173
115401;2012-01-23;2014-08-31;390
116054;2010-11-22;2013-06-30;240
114886;2002-04-22;2004-11-30;420
113768;2016-01-20;2018-08-31;0
115242;2002-05-22;2004-12-31;990
117442;2011-09-19;2014-04-30;1606
115855;2000-08-01;2003-03-15;983
116178;1998-01-01;2000-08-15;413
115337;2007-01-15;2009-08-31;820
115648;2005-09-12;2008-04-30;908
117442;2015-07-13;2018-02-28;249
115395;2011-07-12;2014-02-28;870
112988;2017-07-10;2020-02-28;279
113969;2016-09-07;2019-04-30;0
113417;2012-09-18;2015-05-15;416
114085;2013-11-18;2016-07-15;904
114278;2015-02-02;2017-09-30;678
116416;2001-02-01;2003-09-30;204
117442;2006-04-19;2008-12-15;120
115532;2007-10-02;2010-05-31;175
117442;2014-11-01;2017-06-30;722
117442;1989-12-01;1992-07-31;800
110732;2014-01-15;2016-09-15;0
115178;1996-06-26;1999-02-28;950
117442;2017-01-11;2019-09-15;780
115434;2007-07-10;2010-03-15;975
113512;2012-01-24;2014-09-30;0
117442;2006-08-09;2009-04-15;1909
117442;2015-09-07;2018-05-15;1785
110738;2014-09-22;2017-05-31;0
113730;2016-01-13;2018-09-21;554
114195;2016-11-21;2019-07-31;400
114710;2007-10-22;2010-06-30;95
116440;2005-08-22;2008-04-30;102
114249;2017-06-06;2020-02-14;380
115624;2013-02-04;2015-10-15;383
116266;2005-03-07;2007-11-15;490
114580;2005-03-21;2007-11-30;0
114996;1998-10-20;2001-06-30;780
116303;2003-05-07;2006-01-15;978
117442;2015-08-05;2018-04-15;430
115313;2007-05-22;2010-01-31;890
113526;2005-01-17;2007-09-30;0
115297;2006-10-18;2009-06-30;1300
112956;2018-03-19;2020-11-30;187
114602;2010-05-04;2013-01-15;130
117442;2015-08-17;2018-04-30;910
113497;2008-09-15;2011-05-31;601
114724;2001-04-17;2003-12-31;90
114204;2015-07-22;2018-04-06;700
114146;2016-01-13;2018-09-30;970
116051;2010-09-13;2013-05-31;240
117442;2016-01-11;2018-09-30;1483
117442;2011-04-12;2013-12-31;93
114859;2001-01-08;2003-09-30;1080
115194;2001-07-10;2004-03-31;908
113140;2011-02-08;2013-10-31;1673
113495;2008-07-07;2011-03-31;0
112895;2013-02-05;2015-10-31;3008
115293;2005-09-05;2008-05-31;1300
116011;2015-04-07;2017-12-31;359
114534;2008-01-01;2010-09-27;300
116029;2013-05-06;2016-01-31;403
110802;2017-10-03;2020-06-30;0
113825;2015-07-01;2018-03-28;182
114888;2002-11-18;2005-08-15;130
117442;2014-09-03;2017-05-31;405
117442;2016-08-17;2019-05-15;1391
110742;2015-02-02;2017-10-31;1286
113900;2016-11-01;2019-07-31;3230
114828;2004-02-17;2006-11-15;320
116364;2000-01-17;2002-10-15;700
116453;2000-05-04;2003-01-31;830
115860;2005-06-01;2008-02-29;983
113576;2014-11-26;2017-08-31;469
117442;2010-08-09;2013-05-15;140
117442;2013-10-01;2016-07-08;240
113573;2014-09-22;2017-06-30;547
116629;2008-01-21;2010-10-31;900
113142;2011-07-05;2014-04-15;1417
117442;2011-09-19;2014-06-30;2470
113494;2015-01-19;2017-10-31;3293
115192;1999-10-18;2002-07-31;820
116445;2007-03-20;2009-12-31;600
117442;2005-08-01;2008-05-15;430
117442;2013-04-18;2016-01-31;1077
112911;2014-12-01;2017-09-15;90
113079;2012-01-16;2014-10-31;2402
115712;2005-05-02;2008-02-15;5475
117442;1996-04-15;1999-01-31;740
113193;2017-03-13;2019-12-31;117
113917;2007-03-13;2009-12-31;0
114403;2014-09-10;2017-06-30;380
116597;2001-07-10;2004-04-30;920
117442;2017-04-10;2020-01-31;123
114013;2014-06-23;2017-04-15;182
117442;2007-08-08;2010-05-31;223
117442;2012-08-20;2015-06-15;435
113314;2011-12-05;2014-09-30;0
114205;2015-10-05;2018-07-31;700
115545;2010-10-05;2013-07-31;789
113464;2014-03-05;2016-12-31;0
114397;2013-07-03;2016-04-30;230
115736;2004-11-02;2007-08-31;98
113450;2012-04-17;2015-02-15;2031
114575;2006-01-16;2008-11-15;200
115343;2007-10-01;2010-07-31;870
110722;2012-03-01;2014-12-31;0
117442;2011-09-26;2014-07-31;233
117442;2011-10-10;2014-08-14;1086
114758;1992-09-07;1995-07-15;840
113625;2014-07-07;2017-05-15;0
113097;2009-09-01;2012-07-12;1593
113807;2016-09-19;2019-07-31;334
115435;2007-09-04;2010-07-15;975
116252;2004-10-20;2007-08-31;758
110741;2014-10-20;2017-08-31;284
113084;2012-09-01;2015-07-15;848
113374;2014-09-22;2017-08-04;844
113690;2008-09-17;2011-07-31;984
114624;1998-10-19;2001-08-31;130
116691;2011-08-02;2014-06-15;120
115413;1989-08-01;1992-06-15;380
112904;2014-01-15;2016-11-30;0
113031;2017-05-16;2020-03-31;3468
115687;2004-04-05;2007-02-19;920
112958;2018-05-15;2021-03-31;3372
113656;2003-07-14;2006-05-31;693
114525;2005-09-13;2008-07-31;550
112917;2015-08-12;2018-06-30;0
114280;2015-06-10;2018-04-30;678
115922;2011-07-11;2014-05-31;3000
117442;2014-06-10;2017-04-30;545
113123;2013-06-24;2016-05-15;994
113311;2011-09-07;2014-07-31;0
115939;2013-08-07;2016-06-30;780
113898;2016-09-05;2019-07-31;799
114356;2017-09-19;2020-08-15;840
116046;2015-05-20;2018-04-15;842
116515;2004-07-19;2007-06-15;723
117442;2013-11-04;2016-09-30;190
113756;2014-05-19;2017-04-15;365
113929;2010-11-03;2013-09-30;526
117442;2010-05-04;2013-03-31;380
114401;2011-10-17;2014-09-15;380
115892;1995-08-16;1998-07-15;2670
113885;2010-04-14;2013-03-15;0
117442;2016-01-11;2018-12-15;2662
114426;2016-07-25;2019-06-30;1180
115802;2004-08-24;2007-07-31;765
113626;2014-07-23;2017-06-30;1095
115076;2004-06-22;2007-05-31;1020
115859;2005-04-06;2008-03-15;983
113167;2015-01-19;2017-12-31;777
115025;1990-11-19;1993-10-31;920
113723;2015-05-18;2018-04-30;303
117442;2009-08-18;2012-07-31;640
113961;2015-08-01;2018-07-15;1476
116662;2004-10-01;2007-09-15;800
113348;2015-07-15;2018-06-30;841
116123;2002-01-14;2004-12-31;864
113238;2013-11-25;2016-11-15;395
113403;2010-05-10;2013-04-30;185
114022;2014-11-01;2017-10-23;1766
116277;1991-09-23;1994-09-15;1145
114481;2017-06-07;2020-05-31;365
117442;2016-09-19;2019-09-13;1310
115093;1998-07-06;2001-06-30;0
114355;2017-09-05;2020-08-31;840
110849;2016-10-03;2019-09-30;1246
113853;2017-09-06;2020-09-02;0
115924;2011-10-04;2014-09-30;3000
116151;1994-07-04;1997-06-30;865
115359;2002-03-18;2005-03-15;817
117442;1990-04-03;1993-03-31;644
115646;2005-05-02;2008-04-30;908
115426;2005-03-16;2008-03-15;850
116749;2010-09-01;2013-08-31;330
117442;2002-09-01;2005-08-31;539
113217;2010-11-15;2013-11-15;760
113779;2016-02-15;2019-02-15;0
114798;1991-06-04;1994-06-06;100
115304;2007-09-17;2010-09-20;1400
116422;2005-01-10;2008-01-15;780
117442;2016-08-10;2019-08-15;560
117442;2013-11-11;2016-11-15;366
113783;2016-07-25;2019-07-31;1121
116666;2005-08-22;2008-08-31;480
113186;2015-10-05;2018-10-15;214
114201;2017-06-20;2020-06-30;400
114748;1989-07-05;1992-07-15;740
116601;2002-10-21;2005-10-31;920
112949;2016-08-03;2019-08-15;0
113127;2015-10-19;2018-10-31;0
113645;2015-11-18;2018-11-30;0
113856;2017-08-21;2020-09-04;0
115512;2003-03-01;2006-03-15;175
115516;2005-05-01;2008-05-15;175
114006;2008-10-13;2011-10-31;1816
116411;1999-10-11;2002-10-31;199
113489;2014-02-10;2017-03-03;0
115138;2001-01-09;2004-01-31;120
117442;2015-09-07;2018-09-30;910
110638;2017-08-07;2020-08-31;1552
116700;2004-07-05;2007-07-31;140
114485;2016-07-18;2019-08-14;1825
115002;2002-09-03;2005-09-30;850
115203;2005-07-04;2008-07-31;820
114550;2010-08-03;2013-08-31;430
116167;2005-11-02;2008-11-30;543
116702;2005-10-17;2008-11-15;140
113446;2011-08-01;2014-08-31;2762
115797;1994-08-01;1997-08-31;598
115018;1988-07-26;1991-08-31;980
113582;2016-11-07;2019-12-15;2807
115744;1993-08-24;1996-09-30;316
115815;2007-04-23;2010-05-31;746
114606;2010-09-06;2013-10-15;95
113687;2008-08-05;2011-09-15;183
115931;2012-08-20;2015-09-30;934
114532;2007-11-01;2010-12-15;300
115676;1998-08-17;2001-09-30;118
115199;2003-08-01;2006-09-15;908
117442;2010-05-01;2013-06-15;380
114881;2000-09-01;2003-10-20;1500
115342;2007-09-10;2010-10-31;870
115376;2008-07-09;2011-08-31;2600
116238;2005-08-08;2008-09-30;780
117442;2010-11-08;2013-12-31;182
116229;1990-08-06;1993-09-30;189
115151;1998-07-06;2001-08-31;150
113218;2011-02-02;2014-03-31;90
113479;2013-06-04;2016-07-31;3006
115785;2005-01-17;2008-03-15;102
116358;1996-03-18;1999-05-15;738
112907;2014-09-03;2017-10-31;0
116124;2003-04-01;2006-05-31;1110
116591;2009-10-01;2012-11-30;1300
116648;1996-07-01;1999-08-31;830
117442;2017-07-17;2020-09-15;220
115583;2001-07-01;2004-08-31;870
115660;2008-02-12;2011-04-15;390
115843;1989-10-30;1992-12-31;1001
113170;2015-04-13;2018-06-15;880
116370;1999-06-29;2002-08-31;700
116729;2007-03-26;2010-05-31;140
116294;1997-04-09;2000-06-15;543
113125;2013-07-17;2016-09-23;0
113405;2011-03-08;2014-05-15;122
113406;2011-05-23;2014-07-31;1000
115045;2000-03-22;2003-05-31;1234
115823;2012-03-06;2015-05-15;920
117442;2008-10-20;2011-12-31;800
110850;2017-06-19;2020-08-31;562
113090;2008-02-12;2011-04-30;0
113506;2010-09-14;2013-11-30;0
117442;2010-06-15;2013-08-31;0
115181;1996-08-13;1999-10-31;950
112934;2016-02-10;2019-04-30;0
113597;2011-09-12;2014-11-30;0
116326;2005-06-13;2008-08-31;0
114846;1993-02-09;1996-04-30;980
116447;2007-06-11;2010-08-31;600
116417;2003-06-10;2006-08-31;205
116538;2006-02-07;2009-04-30;890
113894;2016-01-11;2019-04-05;0
114868;2001-08-07;2004-10-31;630
113400;2010-01-19;2013-04-15;365
114145;2016-04-04;2019-06-30;970
117442;1990-02-01;1993-04-30;555
113241;2014-01-01;2017-03-31;0
115536;2008-04-01;2011-06-30;175
116221;2004-12-01;2008-02-29;643
114488;2016-08-01;2019-10-31;1825
115200;2003-09-01;2006-11-30;908
115917;2004-07-01;2007-09-30;3000
114116;2014-06-01;2017-08-31;140
115746;2005-03-01;2008-05-31;316
116160;2006-08-16;2009-11-15;1286
117442;2014-01-13;2017-04-15;210
114744;1987-10-13;1991-01-15;560
116510;2004-07-12;2007-10-15;845
115828;2001-03-12;2004-06-15;840
117442;2012-01-24;2015-04-30;276
117442;1995-04-25;1998-07-31;740
114852;1994-09-07;1997-12-15;1200
113146;2012-03-06;2015-06-15;1551
116271;1990-03-06;1993-06-15;1145
113673;2004-10-20;2008-01-31;0
114600;2009-10-05;2013-01-15;130
115587;2004-04-01;2007-07-13;803
112940;2017-06-19;2020-09-30;91
117442;1999-11-04;2003-02-15;740
114109;2012-09-17;2015-12-31;90
115248;2003-09-16;2006-12-31;990
115911;1999-09-15;2002-12-31;2890
113943;2012-08-13;2015-11-30;544
117442;2013-07-15;2016-10-31;356
115011;1996-05-13;1999-08-31;1000
114064;2011-01-10;2014-04-30;200
114018;2014-08-11;2017-11-30;366
113463;2014-01-08;2017-04-30;0
114607;2010-10-11;2014-01-31;95
115943;2014-01-08;2017-04-30;999
114634;2002-11-01;2006-02-25;450
113709;2013-11-18;2017-03-15;0
113750;2014-02-03;2017-05-31;243
116508;2003-08-04;2006-11-30;845
117442;2009-08-03;2012-11-30;640
113889;2015-08-17;2018-12-15;0
117442;2015-12-01;2019-03-31;499
114121;2014-11-26;2018-03-27;314
114778;1996-07-01;1999-10-31;140
114936;1989-02-07;1992-06-09;140
116686;2011-01-24;2014-05-31;210
115559;2003-02-18;2006-06-30;239
114009;2010-04-01;2013-08-16;0
115504;2001-05-01;2004-09-15;514
115328;2005-06-14;2008-10-31;750
114665;1995-10-11;1999-02-28;740
116285;1996-08-12;1999-12-31;214
117442;2000-10-09;2004-02-29;90
110667;2016-08-08;2019-12-31;467
115326;2004-09-08;2008-01-31;750
116225;2006-11-06;2010-03-31;189
114783;2000-11-20;2004-04-15;522
